id,queued_time,wait_time,runtime,node_requested,node_used,walltime
53835,22693044,5173,7284,1,1,7200
53836,22693084,12508,7068,128,128,10800
53837,22693088,24913,7408,22,22,1800
53838,22693111,33698,12180,128,128,10800
53839,22693122,86544,8747,1,1,39600
53840,22693165,98905,8234,1,1,39600
53841,22694790,4908,185,128,128,3360
53842,22697626,2095,1310,1,1,14400
53843,22698445,1460,10876,1,1,10800
53844,22698585,1356,2732,128,128,3600
53845,22700778,666,290,128,128,10800
53846,22701130,2632,940,512,512,2700
53847,22701483,336,10938,128,128,10800
53848,22701597,1150,6392,1,1,39600
53849,22701639,1147,10928,1,1,39600
53850,22701742,2033,10919,128,128,10800
53851,22702065,1753,135,1,1,108000
53852,22703635,107215,63812,800,800,72000
53853,22703982,12689,32535,1,1,39600
53854,22704030,13,10760,1,1,2100
53855,22704888,9624,2135,1,1,43200
53856,22704889,13306,14475,256,256,21600
53857,22705186,40,976,128,128,10800
53858,22705502,3727,2678,1,1,43200
53859,22708220,61,280,128,128,10800
53860,22708519,13399,4771,256,256,14400
53861,22709352,1546,10926,1,1,43200
53862,22709354,1588,10933,128,128,10800
53863,22709355,36,10889,128,128,10800
53864,22709740,3793,236,256,256,3600
53865,22710725,1234,7537,1,1,1200
53866,22711738,300,101,128,128,10800
53867,22711877,338,95,128,128,10800
53868,22712526,4771,657,43,43,21600
53869,22712589,4119,504,27,27,6540
53870,22713000,5945,10935,1,1,28800
53871,22716070,94827,2197,1024,1024,7200
53872,22719710,18913,6704,1,1,118800
53873,22719751,96313,7405,512,512,21600
53874,22719926,427,6579,128,128,10800
53875,22719945,7068,7360,128,128,10800
53876,22719985,6357,6708,1,1,39600
53877,22720024,13251,7293,128,128,10800
53878,22721701,5070,12027,128,128,10800
53879,22722842,2633,132,150,150,10800
53880,22722891,2750,86,2,2,169200
53881,22723319,2493,108,150,150,10800
53882,22723632,14803,139,512,512,21600
53883,22724152,21213,375,1,1,43200
53884,22727412,5304,5209,256,256,14400
53885,22727517,2449,6553,2,2,142200
53886,22729965,626,10945,128,128,10800
53887,22731159,1973,100,1,1,900
53888,22734258,2345,504,256,256,1800
53889,22736885,262,10263,2,2,86400
53890,22736901,1105,21741,256,256,21600
53891,22738202,660,1379,256,256,3600
53892,22741766,32,10928,128,128,10800
53893,22741839,4088,123,150,150,10800
53894,22741962,3987,10920,1,1,172800
53895,22741999,3768,140,512,512,21600
53896,22743159,4303,148,256,256,3600
53897,22743192,4471,805,1,1,39600
53898,22744324,1663,416,128,128,10800
53899,22746468,2091,10953,1,1,86400
53900,22748129,1143,21700,256,256,21600
53901,22752568,4367,6986,256,256,21600
53902,22752968,387,10903,128,128,10800
53903,22759453,20,112,1,1,3600
53904,22761882,57,125,1,1,172800
53905,22763650,90,460,1,1,1800
53906,22764496,39,11006,1,1,10800
53907,22765825,48,3880,128,128,10800
53908,22768943,378,1370,128,128,10800
53909,22770775,38,1095,16,16,1800
53910,22774666,41210,159,1,1,900
53911,22775720,72,10987,128,128,10800
53912,22775793,41,7179,1,1,900
53913,22775939,2704,1018,2,2,12600
53914,22775998,1853,7228,1,1,39600
53915,22776004,2056,7172,1,1,43200
53916,22776031,2321,7206,1,1,1800
53917,22778677,3243,264,1,1,21600
53918,22779849,1614,7131,1,1,13800
53919,22779853,1646,7189,128,128,7200
53920,22779890,1711,7256,1,1,7200
53921,22779918,1971,7144,11,11,1800
53922,22780594,20267,5530,512,512,21600
53923,22781177,1840,2879,128,128,3600
53924,22781277,1002,152,1,1,43200
53925,22781285,1505,10950,2,2,14400
53926,22783198,1976,10911,1,1,39600
53927,22783456,33452,5664,512,512,10800
53928,22783775,1524,755,128,128,10800
53929,22784391,181536,4745,1,1,108000
53930,22784480,2425,814,256,256,1800
53931,22784512,3301,1950,256,256,1800
53932,22784884,28436,21736,1,1,21600
53933,22784885,76203,21695,1,1,43200
53934,22784911,134774,21740,8,8,1800
53935,22784912,181619,21712,1,1,43200
53936,22784914,251292,21698,1,1,14400
53937,22784919,308769,21692,1,1,39600
53938,22784947,346911,21790,512,512,21600
53939,22784948,392747,21735,1,1,39600
53940,22784950,440189,21685,512,512,21600
53941,22784976,464180,21683,512,512,21600
53942,22784976,3748,226,1,1,1800
53943,22785272,355,160,1,1,300
53944,22785560,178119,267,1024,1024,10800
53945,22785657,3432,10971,1,1,600
53946,22785903,59,689,128,128,7200
53947,22786088,3742,243,1,1,172800
53948,22786280,401,128,128,128,3600
53949,22786610,1918,160,1,1,43200
53950,22786934,2025,10968,1,1,43200
53951,22786964,1832,10978,1,1,86400
53952,22787101,3102,3830,1,1,21600
53953,22787559,25804,3521,2,2,7200
53954,22787876,1246,2876,1,1,10800
53955,22788614,3744,152,1,1,172800
53956,22788818,3791,210,1,1,21600
53957,22788858,4062,274,256,256,1800
53958,22789221,4229,758,1,1,43200
53959,22789764,3448,174,282,282,3600
53960,22791181,2326,104,128,128,10800
53961,22791426,2362,98,1,1,21600
53962,22791529,2414,91,128,128,10800
53963,22792820,1454,175,1,1,43200
53964,22792854,830,284,1,1,86400
53965,22793167,3625,10977,128,128,10800
53966,22793744,2289,184,256,256,1800
53967,22793912,576,140,2,2,54000
53968,22794214,6514,8095,128,128,10800
53969,22794243,36612,8244,128,128,10800
53970,22794269,46554,8251,1,1,39600
53971,22794277,56252,8521,1,1,14400
53972,22794299,66643,8271,128,128,10800
53973,22794976,62,338,1,1,171000
53974,22795068,342,1468,128,128,10800
53975,22795377,905,4577,1,1,1740
53976,22795381,844,495,1,1,43200
53977,22795435,1812,3631,1,1,39600
53978,22795533,1401,103,1,1,10800
53979,22795880,4240,124,1,1,7200
53980,22795941,4245,371,1,1,39600
53981,22796392,3875,235,128,128,10800
53982,22796567,529,10942,2,2,900
53983,22796660,3728,301,1,1,172800
53984,22796721,3711,275,1,1,7200
53985,22796776,3695,96,3,3,14400
53986,22797121,3439,299,1,1,43200
53987,22797224,2773,174,128,128,1800
53988,22798774,1874,2713,128,128,3600
53989,22799784,12242,64611,1,1,1800
53990,22799957,734,10936,1,1,4500
53991,22801726,21797,21752,1,1,259200
53992,22802822,9244,9628,1,1,86400
53993,22802898,18930,8521,22,22,8940
53994,22802904,19012,8447,86,86,117000
53995,22802918,19787,9533,189,189,10800
53996,22802924,19999,8484,1,1,39600
53997,22802945,24623,9579,189,189,10800
53998,22803019,32932,8270,189,189,10800
53999,22803059,33038,8297,189,189,10800
54000,22803101,34091,8259,189,189,10800
54001,22803125,40399,8348,189,189,10800
54002,22803131,41132,8213,189,189,10800
54003,22803158,7752,10918,190,190,10800
54004,22803164,8730,10990,1,1,13800
54005,22803184,41817,8227,189,189,10800
54006,22803199,41901,8265,189,189,10800
54007,22803206,42114,8237,1,1,660
54008,22803242,42311,8233,17,17,8400
54009,22803249,43332,8264,189,189,10800
54010,22803267,45905,9318,189,189,10800
54011,22803411,47,207,1,1,7260
54012,22804616,730,2865,128,128,3600
54013,22805258,3013,150,1,1,1740
54014,22806521,38108,100,1,1,172800
54015,22806621,1876,10906,1,1,43200
54016,22806658,2209,10908,1,1,1800
54017,22808270,14395,4716,1,1,9000
54018,22808906,22785,80,1,1,72000
54019,22809961,1710,184,128,128,1800
54020,22810197,45422,16665,256,256,21600
54021,22810624,5296,4695,1,1,39600
54022,22810727,8722,10914,1,1,1320
54023,22810754,9111,10899,128,128,10800
54024,22811772,20088,10958,128,128,10800
54025,22815450,5254,10936,128,128,10800
54026,22816061,11422,10889,1,1,6000
54027,22816104,263809,1875,1,1,900
54028,22816150,269116,1908,1,1,36000
54029,22816908,6659,21450,256,256,21600
54030,22820180,10277,8507,512,512,7200
54031,22820314,11127,12035,2,2,7200
54032,22820320,12042,12032,1,1,43200
54033,22820358,40540,90,512,512,32400
54034,22820427,14725,411,1,1,172800
54035,22820438,15177,421,190,190,10800
54036,22820708,14401,795,256,256,1800
54037,22827305,8691,1824,1,1,43200
54038,22828221,9697,269,128,128,3600
54039,22831192,13248,161,1,1,1920
54040,22831314,7154,2306,1,1,39600
54041,22831566,6667,800,2,2,7200
54042,22831601,13217,140,256,256,21600
54043,22833928,17977,9673,2,2,7200
54044,22833965,18611,9623,189,189,10800
54045,22833974,19298,9664,1,1,1740
54046,22834015,19399,9661,189,189,10800
54047,22834048,19557,9672,1,1,39600
54048,22843120,1365,1991,128,128,10800
54049,22843121,2022,10975,1,1,1800
54050,22843428,6726,274,128,128,1800
54051,22849955,3888,1731,128,128,10800
54052,22850581,3306,10938,1,1,1320
54053,22850772,4119,683,1,1,72000
54054,22856147,2442,10918,1,1,39600
54055,22856148,30974,32539,512,512,32400
54056,22856155,114629,32825,1,1,1800
54057,22856200,153846,32512,512,512,32400
54058,22856242,188488,32540,1,1,39600
54059,22856517,236178,32848,512,512,32400
54060,22858338,3954,214,256,256,3600
54061,22862336,20534,3191,1,1,86400
54062,22862377,1385480,20776,2,2,3600
54063,22862508,23632,258,1,1,43200
54064,22863245,23234,295,512,512,21600
54065,22863430,23383,286,512,512,21600
54066,22863686,324,264,1,1,43200
54067,22864894,763,2888,1,1,5400
54068,22865276,19,319,128,128,10800
54069,22866260,2462,115,1,1,43200
54070,22866320,30,10908,190,190,10800
54071,22866359,2544,10946,2,2,1800
54072,22866494,2803,9266,1,1,43200
54073,22866521,12207,2295,1,1,900
54074,22866533,15826,925,128,128,10800
54075,22866539,16978,8759,1,1,43200
54076,22866571,28501,8534,1,1,9000
54077,22866576,44640,8727,128,128,10800
54078,22866579,53471,8410,128,128,10800
54079,22866612,61893,8545,128,128,10800
54080,22867772,516,379,128,128,1800
54081,22868949,185,2859,128,128,3600
54082,22869763,166,10934,1,1,900
54083,22870210,690,4888,128,128,7200
54084,22871348,1024,1972,1,1,169200
54085,22872912,1698,4032,1,1,43200
54086,22873283,488,10901,128,128,10800
54087,22873984,450,132,1,1,32400
54088,22874018,630,89,128,128,7200
54089,22874222,613,10908,1,1,43200
54090,22874610,127,65635,1,1,1740
54091,22875830,231,2380,128,128,7200
54092,22875876,223,1930,1,1,39600
54093,22876021,1373,14525,1,1,3600
54094,22876542,139,67392,1,1,43200
54095,22876722,1437,7323,128,128,7200
54096,22876983,2662,1512,1,1,1200
54097,22877062,8842,32484,1,1,172800
54098,22877302,3925,169,1,1,21600
54099,22878275,208,7334,1,1,129600
54100,22878442,161,3686,128,128,7200
54101,22880984,121,10955,1,1,39600
54102,22881140,303,21666,1,1,14400
54103,22883778,1938,21534,1,1,172800
54104,22884837,48,106,160,160,10800
54105,22884864,79090,213,1,1,172800
54106,22887198,77465,157,1,1,86400
54107,22889343,2371,290,1,1,86400
54108,22890489,1469,17866,256,256,21600
54109,22890691,195,166,128,128,1800
54110,22891712,334,2909,128,128,7200
54111,22892185,154,10871,128,128,10800
54112,22894816,5368,72,1,1,24000
54113,22895432,46487,375,512,512,3600
54114,22897281,8896,2121,128,128,10800
54115,22897824,2540,1261,2,2,54000
54116,22898523,3161,9431,128,128,10800
54117,22898530,3535,10912,128,128,10800
54118,22898551,4732,2750,27,27,5760
54119,22898564,4632,4486,256,256,10800
54120,22898589,8706,6553,256,256,10800
54121,22898600,9122,1464,2,2,7200
54122,22898606,65381,633,1,1,1800
54123,22898637,65538,1119,1,1,64800
54124,22898643,42832,228,1,1,39600
54125,22899047,9337,115,128,128,1800
54126,22899872,3818,180,1,1,86400
54127,22899900,4010,2216,128,128,10800
54128,22903003,3081,6753,128,128,10800
54129,22903411,5953,10936,2,2,1800
54130,22906413,2129,4805,128,128,7200
54131,22906624,2620,1823,128,128,3600
54132,22906659,2554,70,160,160,10800
54133,22907173,2732,21496,256,256,21600
54134,22908128,3034,613,1,1,900
54135,22909403,2432,71,128,128,3600
54136,22909569,2745,83,256,256,3600
54137,22909576,32171,88,1,1,43200
54138,22909609,33851,93,1,1,172800
54139,22911742,249,4842,128,128,3600
54140,22912914,112,106,160,160,10800
54141,22912976,232,181,190,190,10800
54142,22913472,400,14801,256,256,21600
54143,22913947,3239,100,128,128,10800
54144,22914216,3147,12085,1,1,43200
54145,22917568,873,7278,128,128,10800
54146,22920338,3505,10947,1,1,7200
54147,22920603,5004,21726,1,1,39600
54148,22925688,371,10873,1,1,3600
54149,22931098,209,10925,128,128,10800
54150,22931307,72358,32500,1,1,39600
54151,22931345,93,21529,256,256,21600
54152,22934853,2281,10947,1,1,43200
54153,22939719,23947,1196,1,1,21600
54154,22939758,26113,1113,6,6,86400
54155,22940332,127,66916,800,800,72000
54156,22944033,84,67731,1,1,14400
54157,22944433,2962,10957,1,1,144000
54158,22944970,2410,5424,128,128,7200
54159,22948173,218,10937,1,1,1800
54160,22949102,143633,173,512,512,28800
54161,22950033,142952,183,1,1,172800
54162,22950074,143143,163,512,512,28800
54163,22950112,143360,173,512,512,28800
54164,22952594,292,8636,1,1,1200
54165,22952596,250,555,128,128,3600
54166,22952654,12058,8602,128,128,10800
54167,22952656,789,915,1,1,43200
54168,22952681,1763,1054,1,1,300
54169,22952692,27265,8573,128,128,10800
54170,22952698,42022,8702,1,1,108000
54171,22952715,8404,1772,1024,1024,3600
54172,22952715,50760,8584,1,1,9000
54173,22952719,59390,9371,1,1,39600
54174,22952728,68797,8789,128,128,10800
54175,22952887,13077,21512,1,1,14400
54176,22953990,127883,3373,2048,2048,28800
54177,22954006,98,163,1,1,43200
54178,22954403,12656,8621,282,282,21600
54179,22954487,262,9689,3,3,1800
54180,22956095,38,1027,256,256,1800
54181,22956252,40,1535,1,1,1200
54182,22956412,6221,1534,1,1,21600
54183,22956471,19279,21685,256,256,21600
54184,22956755,120520,364,1024,1024,3600
54185,22956764,1382,976,1,1,43200
54186,22956896,8431,1110,512,512,3600
54187,22956911,2293,356,1,1,86400
54188,22959377,5123,10909,1,1,39600
54189,22960667,148,222,128,128,2700
54190,22961932,49,323,1,1,14400
54191,22961978,2274,186,190,190,10800
54192,22962004,2458,176,160,160,10800
54193,22962032,295,157,1,1,7140
54194,22962333,19601,2173,1,1,39600
54195,22962670,2194,879,512,512,2700
54196,22964740,540,10916,1,1,43200
54197,22964751,1614,10913,1,1,43200
54198,22964752,5580,10929,128,128,10800
54199,22966259,76390,96,1,1,7140
54200,22969011,5695,1339,5,5,1800
54201,22970250,3157,1278,128,128,3600
54202,22971153,4479,9967,1,1,43200
54203,22971229,21945,10435,1,1,43200
54204,22971257,32458,10431,1,1,10800
54205,22971268,42920,9983,128,128,10800
54206,22972834,2616,124,128,128,1800
54207,22974591,6416,1376,128,128,1800
54208,22974670,1449,4817,1,1,43200
54209,22974879,1389,3648,128,128,3540
54210,22975413,8736,10971,160,160,10800
54211,22975418,1902,10923,190,190,10800
54212,22975738,5594,10945,128,128,10800
54213,22978220,4251,2142,128,128,10800
54214,22978398,7458,10904,128,128,10800
54215,22978411,9157,10894,1,1,21600
54216,22981478,3176,10957,2,2,7200
54217,22981638,4042,125,1,1,43200
54218,22983298,4231,295,1,1,1800
54219,22983323,14036,970,256,256,3600
54220,22983372,59453,1876,1,1,39600
54221,22983412,101901,7336,1024,1024,7200
54222,22983608,423565,1943,1024,1024,3600
54223,22983636,429460,2092,512,512,3600
54224,22983646,426045,1021,1,1,172800
54225,22983652,425596,402,128,128,3600
54226,22984066,13457,21736,1,1,39600
54227,22984270,92827,130,1,1,39600
54228,22985986,1917,3280,128,128,10800
54229,22986011,2290,6394,128,128,10800
54230,22986020,2557,825,1,1,28800
54231,22986059,3370,3294,2,2,14400
54232,22986068,5142,6021,1,1,39600
54233,22986100,6216,764,128,128,10800
54234,22987410,8275,21532,256,256,21600
54235,22988247,4524,9077,1,1,3600
54236,22990318,4846,245,6,6,10800
54237,22990328,5114,201,128,128,1800
54238,22990331,6474,210,128,128,1800
54239,22990333,6762,185,128,128,1800
54240,22990334,8016,184,128,128,1800
54241,22990335,8056,295,128,128,1800
54242,22992371,6163,10946,128,128,10800
54243,23007295,123,72088,800,800,72000
54244,23009617,484,10906,1,1,43200
54245,23011374,258,10941,128,128,10800
54246,23011769,92,72129,1,1,39600
54247,23017149,112,21482,256,256,21600
54248,23021135,52,10942,3,3,86400
54249,23032338,16,10931,1,1,36000
54250,23033585,2441,1598,282,282,21600
54251,23033615,4090,1692,282,282,21600
54252,23034266,41,1942,1,1,21600
54253,23035713,578,7260,128,128,10800
54254,23036390,756,10943,1,1,900
54255,23036623,2181,2547,128,128,10800
54256,23038034,56181,32522,1,1,39600
54257,23038673,815,21538,27,27,5760
54258,23039275,1864,246,11,11,7200
54259,23040211,3430,8276,128,128,10800
54260,23040239,12582,10071,1,1,39600
54261,23040252,22682,9724,128,128,10800
54262,23040259,32441,8122,128,128,10800
54263,23040269,42360,8104,1,1,39600
54264,23040275,52982,7631,1,1,900
54265,23040297,60638,8157,128,128,10800
54266,23041245,190,1173,1,1,39600
54267,23042473,83584,129,1,1,10800
54268,23043552,42,10950,2,2,129600
54269,23047733,10253,222,512,512,2700
54270,23048151,531,10952,1,1,43200
54271,23049090,9186,10559,2,2,54000
54272,23049126,9191,8963,1,1,39600
54273,23050308,1531,10926,128,128,10800
54274,23050343,1635,809,1,1,39600
54275,23054765,35,10938,128,128,10800
54276,23055336,3364,591,1,1,86400
54277,23059657,623,10917,128,128,10800
54278,23059856,841,11534,1,1,172800
54279,23060949,118,21502,1,1,86400
54280,23065985,33,10939,1,1,43200
54281,23069060,5880,2107,1,1,21600
54282,23071238,40,10917,1,1,86400
54283,23075870,39,3346,128,128,3540
54284,23077188,5066,10978,1,1,900
54285,23079148,3153,10783,1,1,7200
54286,23079295,39,3633,1,1,21600
54287,23079550,14099,10546,128,128,10800
54288,23079580,24712,10297,1,1,180
54289,23079592,35051,10403,1,1,39600
54290,23079598,45501,10373,8,8,86400
54291,23079798,2034,12339,800,800,86400
54292,23079939,65538,1891,800,800,1860
54293,23080944,98880,1930,1,1,86400
54294,23082252,390,10967,1,1,21600
54295,23082510,1664,22643,256,256,21600
54296,23083423,14,3646,128,128,3540
54297,23084269,2946,35148,800,800,43200
54298,23085656,1782,96,128,128,3600
54299,23087901,2866,409,27,27,5760
54300,23089053,2206,643,128,128,3540
54301,23090388,35705,5250,1,1,900
54302,23090466,64742,678,1,1,1320
54303,23090572,120796,5007,1024,1024,32400
54304,23090630,120686,4813,2048,2048,28800
54305,23091293,711,3730,128,128,3600
54306,23092007,1164,3647,1,1,39600
54307,23093216,1081,10932,128,128,10800
54308,23093686,566,10935,1,1,36000
54309,23095892,41,3382,128,128,5400
54310,23097772,34073,12227,800,800,86400
54311,23099821,54,3396,128,128,3540
54312,23103274,84,3530,128,128,3540
54313,23105197,35,10948,128,128,10800
54314,23105328,41,10926,128,128,10800
54315,23106754,100,21493,256,256,21600
54316,23113154,2326,1271,1,1,21600
54317,23116229,35,10955,128,128,10800
54318,23116553,247,10956,128,128,10800
54319,23123349,993,2274,1,1,172800
54320,23123715,92501,8854,1,1,1200
54321,23124051,92200,86546,1024,1024,86400
54322,23124115,101003,86516,1,1,7200
54323,23125086,373,2218,1,1,43200
54324,23125087,928,10945,1,1,86400
54325,23125099,1016,2296,1,1,21600
54326,23125109,1042,10909,128,128,10800
54327,23126084,116,588,128,128,3600
54328,23126142,98,614,512,512,3600
54329,23126201,5182,378,1024,1024,3600
54330,23127287,56,7113,128,128,10800
54331,23127767,81,10905,14,14,28800
54332,23128261,5421,21521,1,1,28800
54333,23132713,2824,10272,2,2,7200
54334,23132924,82,10410,1,1,300
54335,23134497,38,9308,128,128,10800
54336,23137575,39,1179,1,1,39600
54337,23138982,45,10897,1,1,39600
54338,23139728,36,7952,128,128,10800
54339,23143151,40,3652,128,128,3540
54340,23143843,12086,21744,600,600,21600
54341,23143844,35309,21690,600,600,21600
54342,23143845,83564,21707,600,600,21600
54343,23143846,127051,22795,1,1,43200
54344,23143847,159787,21731,1,1,10800
54345,23143848,225408,21701,600,600,21600
54346,23143849,255231,21739,600,600,21600
54347,23143850,277459,21719,600,600,21600
54348,23143851,299855,22893,600,600,21600
54349,23143852,322792,21694,2,2,86400
54350,23143928,38,9214,128,128,10800
54351,23145437,9758,24605,800,800,86400
54352,23145476,70921,1903,800,800,1860
54353,23146926,39,3665,1,1,10800
54354,23150084,51,10394,1,1,86400
54355,23150171,10410,10339,128,128,10800
54356,23150177,20826,10409,1,1,172800
54357,23150215,42,10943,128,128,10800
54358,23150215,31241,10365,1,1,129600
54359,23150255,61207,10302,1,1,86400
54360,23150265,80554,10349,128,128,10800
54361,23150297,96847,10266,2,2,7200
54362,23150303,107171,10341,1,1,39600
54363,23150708,65,1225,128,128,3540
54364,23150732,82,10221,1,1,86400
54365,23150771,10347,10364,1,1,21600
54366,23150811,20712,10356,128,128,10800
54367,23150851,31033,10464,128,128,10800
54368,23150877,67503,10331,2,2,129600
54369,23150887,88663,10293,1,1,14400
54370,23150908,99600,10309,128,128,10800
54371,23150911,45535,409,1,1,1740
54372,23150914,112205,10295,1,1,590400
54373,23151140,133335,10355,1,1,39600
54374,23151179,143692,10336,128,128,10800
54375,23151215,154030,10288,1,1,43200
54376,23151261,165830,10409,1,1,43200
54377,23152044,40,2156,1,1,39600
54378,23153229,25,9518,128,128,10800
54379,23154170,50194,6867,1,1,7200
54380,23155093,959,22548,256,256,21600
54381,23157251,377,2726,1,1,900
54382,23161417,47,10916,128,128,10800
54383,23162815,59,9265,1,1,24000
54384,23164428,31522,451,1,1,10800
54385,23172191,43,9368,1,1,39600
54386,23172635,36,10926,128,128,10800
54387,23178526,115,21423,1,1,39600
54388,23179673,62735,1894,800,800,1860
54389,23179803,24517,3362,1,1,21600
54390,23180107,638,5203,1,1,900
54391,23181612,42,9356,1,1,86400
54392,23183849,39,10928,1,1,1200
54393,23184550,33,88,1,1,43200
54394,23191056,13339,12326,1,1,39600
54395,23191563,12873,12302,1,1,43200
54396,23195054,23349,10990,128,128,10800
54397,23200007,16427,10931,256,256,21600
54398,23212917,5427,24023,1,1,39600
54399,23215179,13580,122,128,128,10800
54400,23216334,46665,1886,2,2,3600
54401,23216638,2073,1509,129,129,5400
54402,23216758,10698,12048,128,128,10800
54403,23221449,7474,10948,128,128,10800
54404,23221477,7955,1366,4,4,16200
54405,23224176,497910,3362,1,1,43200
54406,23226126,161181,7604,2048,2048,9000
54407,23227712,167967,3040,1,1,1920
54408,23228346,18560,258,1,1,43200
54409,23229431,10495,10940,1,1,86400
54410,23232854,69946,253,11,11,1800
54411,23237277,9687,10916,1,1,21600
54412,23239548,1660,10891,128,128,10800
54413,23240200,7024,489,6,6,86400
54414,23240902,6027,143,1,1,86400
54415,23242406,18454,10943,128,128,10800
54416,23242500,1848,18627,800,800,86400
54417,23242901,406659,1890,1,1,43200
54418,23242904,623596,1914,800,800,1860
54419,23242909,262394,1877,800,800,1860
54420,23248008,38,169,1,1,43200
54421,23248717,19187,387,2,2,37800
54422,23249086,27985,10308,128,128,10800
54423,23249118,44791,10312,1,1,43200
54424,23249124,55161,10346,1,1,1200
54425,23249155,67229,11466,1,1,1200
54426,23249160,78735,10381,128,128,10800
54427,23249484,443,532,1,1,14400
54428,23250895,1257,10924,128,128,10800
54429,23252151,4798,10928,1,1,172800
54430,23254337,2769,180,128,128,3600
54431,23254433,13891,10938,1,1,7440
54432,23256553,15324,10937,256,256,10800
54433,23257516,45620,292,1024,1024,3600
54434,23260377,18925,10922,1,1,7200
54435,23260382,22463,10898,1,1,39600
54436,23260452,29823,10926,256,256,10800
54437,23260454,33323,10968,256,256,10800
54438,23260458,33356,10951,256,256,10800
54439,23262748,4376,9914,1,1,14400
54440,23263298,4392,4159,129,129,5400
54441,23263301,4645,10942,128,128,10800
54442,23263604,1349,66394,1,1,43200
54443,23263606,93568,1935,1,1,39600
54444,23267912,5586,10908,1,1,5280
54445,23276973,1955,8308,128,128,10800
54446,23279020,8268,10935,128,128,10800
54447,23284474,2987,10371,1,1,10800
54448,23287161,6710,7975,1,1,7200
54449,23294327,91447,424,2048,2048,3600
54450,23294329,91920,1007,1,1,7140
54451,23294834,103953,248,512,512,21600
54452,23294873,103927,318,1,1,1200
54453,23294912,103913,2331,512,512,21600
54454,23294950,103913,370,512,512,21600
54455,23295842,2190,10944,128,128,10800
54456,23296322,1549,122,128,128,1800
54457,23297869,383,10945,128,128,10800
54458,23298339,4425,10999,128,128,10800
54459,23298744,2511,14944,1,1,14400
54460,23298747,4925,14958,1,1,43200
54461,23298748,17434,15555,1,1,43200
54462,23298749,21252,15533,1,1,600
54463,23298750,28499,16432,256,256,21600
54464,23298751,29638,16476,1,1,39600
54465,23298752,32968,16096,256,256,21600
54466,23298925,34387,16061,256,256,21600
54467,23300088,1809,115,128,128,1800
54468,23301774,1937,8953,1,1,7140
54469,23302584,889,159,1,1,43200
54470,23304143,27290,113,1024,1024,2700
54471,23305322,8007,3834,240,240,10800
54472,23306228,7137,398,240,240,10800
54473,23306329,7078,2629,1,1,86400
54474,23306482,49,1729,129,129,5400
54475,23307047,4681,1597,1024,1024,10800
54476,23308077,37699,3364,1,1,172800
54477,23308079,93197,21717,512,512,21600
54478,23308080,121354,21738,512,512,21600
54479,23308081,143134,21697,1,1,144000
54480,23308082,180342,21709,1,1,10800
54481,23308083,211288,21686,1,1,129600
54482,23308084,233047,21696,512,512,21600
54483,23308085,263977,21703,1,1,43200
54484,23308103,298267,21679,1,1,86400
54485,23308117,320015,21744,512,512,21600
54486,23308456,33,970,128,128,5400
54487,23309039,201,3747,1,1,4560
54488,23309072,3879,7393,128,128,7200
54489,23309237,266,10945,1,1,43200
54490,23309502,3203,5541,1,1,600
54491,23312574,460,9133,1,1,144000
54492,23312911,14679,10354,1,1,600
54493,23312938,26264,10345,128,128,10800
54494,23312951,36624,3346,1,1,39600
54495,23313393,61,10991,128,128,10800
54496,23313763,49,10929,128,128,10800
54497,23315065,2187,3751,240,240,10800
54498,23315121,4961,135,240,240,10800
54499,23315198,5059,1023,240,240,10800
54500,23315321,61088,4533,1024,1024,10800
54501,23315424,83316,3802,1024,1024,10800
54502,23317164,338,371,2,2,7200
54503,23317249,618,341,128,128,3600
54504,23317864,40,1043,128,128,3600
54505,23317902,355,1092,128,128,3600
54506,23319140,50,235,6,6,7200
54507,23319474,913,8313,1,1,86400
54508,23319496,977,8824,1,1,86400
54509,23319561,49,734,1,1,39600
54510,23319723,41,2444,1,1,43200
54511,23320390,654,95,1,1,39600
54512,23320430,87,132,1,1,14400
54513,23320516,179,10981,1,1,172800
54514,23320880,356,872,3,3,28800
54515,23322115,19,9126,1,1,129600
54516,23322911,1594,285,256,256,3600
54517,23323272,42,1567,1,1,43200
54518,23325009,45,10950,1,1,1800
54519,23325200,213,750,1,1,14400
54520,23325607,239,1098,128,128,3600
54521,23326056,226,126,33,33,1800
54522,23326061,145,115,1,1,21600
54523,23326280,41,131,1,1,39600
54524,23327347,53641,160,1,1,14400
54525,23328902,42,368,160,160,10800
54526,23328944,45,343,128,128,10800
54527,23328944,81,349,1,1,172800
54528,23328975,19387,1365,4,4,1800
54529,23329015,326,2785,11,11,1800
54530,23329025,18799,3361,320,320,21600
54531,23330590,26,2349,1,1,39600
54532,23331192,38,9723,128,128,10800
54533,23331270,366,25458,800,800,86400
54534,23331316,165,1311,1,1,1800
54535,23331361,319,867,1,1,900
54536,23331433,326,12216,128,128,10800
54537,23331481,318,1900,128,128,3600
54538,23331481,1186,6485,1,1,600
54539,23331719,452,10907,128,128,10800
54540,23331797,1078,1241,11,11,16200
54541,23332388,619,268,1,1,172800
54542,23333557,133,151,2,2,86400
54543,23334246,39,8442,128,128,10800
54544,23334420,199,5542,129,129,5400
54545,23335753,154,7323,128,128,7200
54546,23336228,1802,10928,128,128,10800
54547,23337436,887,7469,128,128,10800
54548,23337699,1243,3345,128,128,3600
54549,23338691,1510,2426,128,128,3600
54550,23340890,32,3394,1,1,43200
54551,23341087,1226,5550,1,1,39600
